CustomerID,Frequency,TotalUnits,TotalSpent,Recency,Cluster,PCA1,PCA2
16712.0,11,1749,3645.4299999999957,8,0,0.7705613028014784,-0.861971827589369
16713.0,15,4276,6923.130000000008,18,0,1.5276212592605645,-0.6630115549138202
16714.0,3,610,1161.5299999999993,218,2,-0.4559075493932017,1.162813673580185
16715.0,1,642,301.71999999999997,77,0,-0.36563032737763923,-0.13311608240394657
16716.0,2,120,901.2,266,2,-0.6892257620985973,1.6054597527018217
16717.0,6,1866,3858.379999999999,23,0,0.4447157285188293,-0.604119070084633
16718.0,1,413,623.7500000000002,368,2,-0.9356877835555144,2.586915235821755
16719.0,7,1204,1790.4200000000008,14,0,0.3115355804008808,-0.7897310561862776
16720.0,1,182,155.23999999999998,25,0,-0.3289749820561594,-0.6431922604634956
16721.0,1,172,292.46999999999997,261,2,-0.7787066310631515,1.5673335403974733
16722.0,13,5001,4730.81,16,0,1.3419968504988704,-0.6614896809632266
16723.0,2,399,589.15,90,0,-0.33559451757279923,-0.03642516894705712
16725.0,7,294,781.0200000000003,301,2,-0.4197304981982083,1.830283978293563
16726.0,5,977,1382.0200000000013,25,0,0.10633630892813878,-0.6639559703587093
16727.0,1,177,272.81999999999994,363,2,-0.9772170931030925,2.5211833494840987
16728.0,4,677,1054.6699999999996,45,0,-0.054634179698158855,-0.4766049435800286
16729.0,21,5783,7239.919999999984,37,0,2.0799125204354056,-0.5404077339644905
16730.0,3,994,743.11,51,0,-0.11435399114943758,-0.3929410055827399
16732.0,1,317,603.7499999999998,31,0,-0.29486958671846614,-0.5700927887088275
16734.0,3,346,650.51,51,0,-0.19722222961172808,-0.4234616538024555
16735.0,5,1573,2300.559999999999,78,0,0.135066639302221,-0.11950446380617229
16737.0,1,288,417.59999999999997,52,0,-0.3513766199828792,-0.3795244080116144
16738.0,1,3,3.75,297,2,-0.8876830348981333,1.8895772678881069
16739.0,1,172,323.00000000000006,176,2,-0.6118487924080682,0.772990335172172
16742.0,1,1,464.9,46,0,-0.3705847566985094,-0.4469822781667509
16743.0,7,2047,2238.0900000000006,28,0,0.41390046513700474,-0.6109754115801743
16744.0,7,805,1304.7599999999993,10,0,0.239828852749361,-0.8565424246662872
16745.0,17,6735,7194.300000000006,86,0,1.834792928441264,0.044030361119087126
16746.0,18,4665,6697.660000000009,4,0,1.780713087220029,-0.8469050995193632
16747.0,2,583,836.0600000000001,37,0,-0.19464948825114248,-0.5180692280762847
16748.0,5,880,1515.8999999999992,17,0,0.11924715526740669,-0.7397031525005721
16750.0,5,214,623.93,44,0,-0.07114486958496063,-0.5382191804395904
16751.0,1,1031,1764.7199999999998,30,0,-0.13136680163832348,-0.5196255525620159
16752.0,1,54,207.5,372,2,-1.0135670569869735,2.59839606842545
16753.0,1,189,223.92,57,0,-0.3856441302136422,-0.3418574113756151
16754.0,1,4280,2002.4,371,2,-0.392177329742587,2.817544114812439
16755.0,3,1064,1496.8300000000004,113,0,-0.17629107113749554,0.2087053800014496
16756.0,1,106,239.4,214,2,-0.6988995195771993,1.1235029743193594
16757.0,1,81,106.83,318,2,-0.9123321136338266,2.091961026600727
16758.0,1,203,369.34,64,0,-0.38791306480563564,-0.272171949713563
16759.0,3,609,789.79,7,0,-0.07151694161754538,-0.8201393309649937
16761.0,1,341,316.61999999999995,96,0,-0.43712576575491435,0.031867197240083876
16762.0,3,618,1501.3799999999997,19,0,-0.04651147468574976,-0.6898973866837567
16763.0,1,319,611.8500000000001,198,2,-0.6179424416095907,0.9923290817710463
16764.0,13,1259,2799.250000000002,3,0,0.7959960263878418,-0.993889732083974
16765.0,1,4,34.0,293,2,-0.8778008868855443,1.8529526529966822
16766.0,2,536,1145.6,272,2,-0.6353909479301973,1.6857525290771218
16767.0,11,4435,5580.599999999999,30,0,1.1743159350314503,-0.49130045761894986
16768.0,3,196,478.08999999999986,47,0,-0.21866493321311037,-0.4716775147945379
16769.0,1,83,380.3899999999999,259,2,-0.7795329963043998,1.5469226804656844
16770.0,5,464,770.1000000000006,57,0,-0.05705631892690562,-0.4021091909754617
16771.0,5,1489,2246.8100000000013,32,0,0.21075819046462824,-0.5547819247214516
16773.0,1,171,171.59,56,0,-0.3893079913973195,-0.35329002905121215
16774.0,4,322,661.5200000000001,67,0,-0.16541294935431258,-0.296004721032559
16775.0,11,440,1695.660000000002,9,0,0.4842763563630386,-0.957870774849228
16776.0,1,262,388.2799999999999,59,0,-0.3699747373281258,-0.31590362584989
16777.0,2,64,226.35000000000005,79,0,-0.377997947159682,-0.16288819554480163
16778.0,2,194,245.94,73,0,-0.3496707261646614,-0.21286476306296892
16779.0,22,5325,10629.719999999988,1,0,2.385338922871404,-0.8346992030345605
16780.0,2,271,425.18999999999994,99,0,-0.37908074371192885,0.0381299327580379
16781.0,1,113,311.24999999999994,371,2,-0.9977588430528621,2.594178500784394
16782.0,13,712,2279.9,9,0,0.6851385585462147,-0.9744410676989285
16784.0,1,24,107.6,19,0,-0.3392079929438056,-0.7073784936191493
16788.0,2,311,597.4799999999999,122,0,-0.4075157955576729,0.25927827084242616
16789.0,1,32,80.8,7,0,-0.3167683679299198,-0.8199420290770789
16790.0,6,898,1545.6199999999997,3,0,0.21544676173789848,-0.8905766471531319
16791.0,7,763,1721.7800000000022,28,0,0.2276173910371653,-0.6796836991900587
16792.0,2,44,110.38000000000001,281,2,-0.7797791888032294,1.722899891519561
16793.0,1,146,243.83999999999997,56,0,-0.3874746382150593,-0.35259210607453206
16794.0,10,937,1222.7100000000012,0,0,0.4642496365715179,-1.010668440952173
16795.0,1,239,414.88000000000005,364,2,-0.9623904108844082,2.536752244749689
16796.0,1,186,305.62,88,0,-0.4406942885398003,-0.049990271916444576
16800.0,1,540,1201.4900000000002,10,0,-0.18808564699342017,-0.7420291298661402
16801.0,4,499,1619.7300000000002,162,2,-0.2651078616770216,0.6240462972892222
16803.0,1,245,332.29999999999995,64,0,-0.3853975781227759,-0.27125836956828536
16804.0,3,246,536.99,22,0,-0.16035701056558893,-0.7018948583375118
16805.0,2,539,460.58999999999986,173,2,-0.4885014023641058,0.74288426522414
16806.0,4,378,801.4899999999996,102,0,-0.2173682745658348,0.037290425670074206
16807.0,3,778,1121.59,142,0,-0.2912862720248229,0.4582332800110703
16808.0,2,196,288.42,98,0,-0.3950956922656165,0.022125534280680065
16809.0,5,652,914.69,22,0,0.04266824995326414,-0.7177360358945627
16810.0,1,114,309.53999999999996,191,2,-0.6486971871423798,0.9104421020409706
16811.0,2,477,547.0699999999999,4,0,-0.16237938878188132,-0.8385203438437954
16812.0,1,81,479.3500000000001,360,2,-0.9690639145927764,2.4940471701273825
16813.0,10,1525,1692.9799999999998,7,0,0.5514957466454447,-0.9079416153077036
16814.0,21,2769,6509.100000000003,13,0,1.72110268560867,-0.9142879345986594
16816.0,4,274,417.06000000000006,102,0,-0.2551870466070193,0.023251038037374345
16817.0,9,822,1604.7500000000005,2,0,0.4071535837629016,-0.9660853541681539
16818.0,11,2164,3349.57,10,0,0.7961910911983358,-0.8325019612224235
16820.0,1,307,497.61000000000007,95,0,-0.42720449661173976,0.025508542856477485
16823.0,1,136,358.37999999999994,226,2,-0.7107241927931969,1.2400019951751478
16824.0,2,236,460.64,15,0,-0.2179797741524844,-0.7482622636994681
16825.0,2,566,775.1800000000001,38,0,-0.2026406029161733,-0.5109615624867627
16826.0,1,158,341.70000000000005,50,0,-0.3679260851444546,-0.40577341410669887
16828.0,2,59,128.5,92,0,-0.41029144781188415,-0.04392299664149028
16829.0,1,99,197.22,156,2,-0.5900529327759637,0.579617032057757
16830.0,1,264,325.90999999999997,38,0,-0.3331525755067439,-0.5137952349485446
16832.0,3,33,199.15000000000003,183,2,-0.520202461620631,0.7864793210808326
16833.0,4,440,1106.5299999999997,0,0,0.008009284753079505,-0.906581593266322
16834.0,1,358,413.46000000000004,227,2,-0.6827238079185871,1.260389933780085
16835.0,2,61,180.85000000000002,127,0,-0.47445362984951717,0.2848524098016361
16836.0,2,165,251.87,39,0,-0.286778036302382,-0.5320208169319364
16837.0,11,1563,3170.9800000000014,30,0,0.6743986952162349,-0.676019984050706
16838.0,2,185,588.8500000000001,196,2,-0.5665081339190018,0.9457788617792554
16839.0,34,8975,16594.34999999998,8,3,3.9790280693484137,-0.7199013516007068
16841.0,6,2250,1869.8200000000004,36,0,0.33304196681269616,-0.5149723925951426
16842.0,3,693,1264.1899999999998,100,0,-0.21044313827761035,0.06518522605582217
16843.0,16,10159,10196.570000000007,42,0,2.4597647271828964,-0.12268825922071308
16846.0,1,135,214.32000000000002,49,0,-0.3771611348640838,-0.41928016691396935
16847.0,1,78,193.44,42,0,-0.37172091970389304,-0.48775852279550275
16848.0,1,182,281.42,52,0,-0.37296210127190954,-0.3875106364183814
16849.0,1,33,124.57,186,2,-0.6608635531849913,0.8555677265172648
16850.0,1,249,332.40999999999997,333,2,-0.9065625217342552,2.2451710163083067
16851.0,3,271,342.45,3,0,-0.13345879453110204,-0.883345403680019
16852.0,2,56,144.91,9,0,-0.24860401247115257,-0.8200379494608638
16855.0,2,164,328.4,23,0,-0.2507918089500782,-0.6798370367773302
16856.0,1,12,35.400000000000006,14,0,-0.33572289559692864,-0.7564575832134893
16858.0,1,91,375.69000000000005,368,2,-0.9902708240089247,2.566751650029078
16859.0,2,827,747.81,144,2,-0.37910906569044883,0.4912663826573986
16861.0,2,140,173.76,59,0,-0.3337043646608064,-0.3479599799525503
16863.0,2,409,502.8,30,0,-0.22378713293809294,-0.5993712130260264
16866.0,3,60,207.73999999999998,140,0,-0.4330499289135602,0.38564182845320977
16869.0,4,585,825.4199999999997,22,0,-0.036135048595202404,-0.7014275379201337
16871.0,6,1253,2812.3399999999997,21,0,0.30661419789438643,-0.6754058021618949
16872.0,3,600,680.02,76,0,-0.21367030031933543,-0.17781372891371855
16873.0,6,3840,7123.619999999998,4,0,0.931918483096447,-0.6150858012068523
16875.0,5,1069,2095.53,66,0,0.08505963804163699,-0.25878177773639893
16877.0,6,463,853.7199999999998,11,0,0.10252415272860212,-0.8518083868378875
16878.0,1,12,13.3,83,0,-0.47099418512345065,-0.11157143836603778
16880.0,7,753,1519.0800000000004,30,0,0.2091068699234585,-0.6664247972467146
16881.0,1,600,432.0,66,0,-0.340628582381888,-0.23461851627459918
16882.0,3,424,705.1199999999998,66,0,-0.2134518171325372,-0.2784013554874525
16883.0,2,104,276.72999999999996,186,2,-0.5774142211413794,0.840989029399258
16884.0,2,320,429.84,37,0,-0.2527398839936903,-0.5395744435058982
16885.0,3,184,471.50999999999965,14,0,-0.15652858102027623,-0.781048288114767
16887.0,1,157,194.88,34,0,-0.34675796780507206,-0.5591140395501663
16889.0,3,925,1578.6700000000005,194,2,-0.3443948535226507,0.9623560223838862
16891.0,5,283,809.7000000000002,1,0,0.0327355318375106,-0.9328445114703161
16892.0,5,239,525.5399999999997,0,0,0.010612496173966188,-0.9511439768993287
16893.0,1,62,145.93000000000004,366,2,-1.0050694639422844,2.541097110347526
16895.0,1,102,219.13999999999996,64,0,-0.4098366884691723,-0.2802871269672568
16897.0,2,73,289.7800000000001,298,2,-0.7974097313555539,1.8876202842803795
16898.0,3,419,508.8099999999997,25,0,-0.14756061536851317,-0.6669927961158584
16899.0,6,522,1281.5599999999997,7,0,0.14565166306599583,-0.8760721101089193
16900.0,3,833,887.1100000000005,16,0,-0.05599097918335518,-0.7237866999205471
16902.0,1,629,1706.88,115,0,-0.347634253673659,0.2565289469753449
16903.0,1,262,373.24,28,0,-0.31085724194514996,-0.6062526725745488
16904.0,16,2034,3754.2699999999986,3,0,1.1459616666959476,-1.0008111415747973
16905.0,7,1408,3102.4300000000003,4,0,0.4421267297502059,-0.841933089010159
16906.0,4,281,579.7700000000002,81,0,-0.20283998662246983,-0.1688555491067773
16907.0,5,298,981.6500000000001,28,0,-0.0064389511373759,-0.6753773205176786
16909.0,1,436,379.14000000000004,71,0,-0.37324957005808385,-0.19630017396360305
16910.0,8,886,1510.060000000002,3,0,0.34156219786598024,-0.9348497762161336
16912.0,11,1029,2575.380000000001,28,0,0.575535298293049,-0.7327237475420132
16913.0,1,82,113.44000000000001,289,2,-0.8555382589164882,1.820899238959687
16914.0,1,121,208.45999999999995,35,0,-0.3520586933049874,-0.550992396960233
16915.0,6,132,621.6800000000001,8,0,0.05375594663619038,-0.9000301104738438
16916.0,2,440,576.2600000000003,23,0,-0.20166854467721837,-0.6616823972266012
16917.0,1,232,391.5200000000001,276,2,-0.7941190978405193,1.7127088572721023
16918.0,6,721,1068.8199999999997,49,0,0.07365297110474808,-0.47979248660768903
16919.0,11,1413,2596.4499999999994,155,0,0.3761207820627322,0.47249690841611613
16921.0,1,171,169.79000000000005,60,0,-0.39718422765492883,-0.3159181581599222
16923.0,19,3417,7247.60999999998,11,0,1.720806613549141,-0.8436285569116279
16924.0,3,493,846.7499999999998,20,0,-0.10668226325152556,-0.7021807529311334
16926.0,1,35,230.25000000000003,370,2,-1.0104289493697036,2.579422838529513
16927.0,3,993,543.0500000000001,115,0,-0.25185438323187753,0.2007293674912817
16928.0,17,2114,2847.599999999998,79,0,1.0128492632943813,-0.3302757093236013
16929.0,7,929,1295.3900000000006,3,0,0.26746351839587973,-0.9168507868536302
16930.0,3,341,380.55000000000007,25,0,-0.1653053806141174,-0.6735633031665905
16931.0,21,3158,4604.2199999999875,4,0,1.658235153965407,-1.0286438244388454
16932.0,1,87,161.94,52,0,-0.3921371988408004,-0.39460458479452226
16933.0,2,288,563.2299999999998,0,0,-0.17592848180541493,-0.8837708537555169
16934.0,2,399,950.93,54,0,-0.24178095692136004,-0.3642243280495608
16936.0,1,173,262.68,25,0,-0.3229125182355864,-0.6409268942547917
16938.0,4,2540,2736.3800000000015,8,0,0.3492726128887288,-0.6999486830745519
16940.0,3,2169,3049.880000000001,51,0,0.17781093093593492,-0.2846955528870882
16942.0,9,811,1920.5900000000017,12,0,0.40741345918049393,-0.8652115089617145
16943.0,3,145,816.7299999999999,211,2,-0.5202658913095909,1.068548780471544
16945.0,19,2725,4345.500000000007,21,0,1.4269402678363645,-0.8520163518657832
16947.0,1,312,406.48000000000013,235,2,-0.704147033063164,1.3330460742510866
16948.0,3,1614,435.02,138,0,-0.23009545382012048,0.4402555704864393
16949.0,6,791,1286.27,3,0,0.18557118969042388,-0.9016529643256
16950.0,3,644,1178.56,56,0,-0.13660098541841673,-0.350647785846592
16951.0,3,1318,1277.7500000000014,134,0,-0.20147497886322832,0.41078821296598167
16952.0,2,92,167.61,108,0,-0.43481668845579685,0.10814758402375531
16953.0,1,10,20.8,29,0,-0.3660163928672643,-0.6165943620232874
16954.0,9,1054,2085.0800000000004,0,0,0.4703687278345138,-0.9628057975045927
16955.0,4,266,518.67,184,2,-0.40840769094897744,0.7924518173797861
16956.0,1,114,308.74,17,0,-0.311328783238461,-0.7171907647514403
16957.0,2,172,416.64,238,2,-0.6609191654811759,1.3338251431639792
16959.0,1,49,117.35000000000001,86,0,-0.46552773465683206,-0.07932362757584006
16960.0,3,304,507.04999999999995,38,0,-0.18650330104704987,-0.5504430508933438
16961.0,1,125,234.17,115,0,-0.5050156718203928,0.19814563524960857
16963.0,1,35,110.55000000000001,186,2,-0.6615569025522047,0.8553080820584537
16965.0,1,291,201.19,226,2,-0.7028005698643467,1.2428666173881697
16966.0,7,1981,2154.9700000000003,7,0,0.44129461395616476,-0.812342691244687
16967.0,1,333,319.0199999999999,188,2,-0.6163205162964086,0.8921550683878704
16968.0,2,326,439.4300000000001,3,0,-0.18546029059931612,-0.8571151877032477
16969.0,3,816,650.4100000000002,38,0,-0.1163701177819849,-0.5245917574141284
16971.0,1,72,357.20999999999987,37,0,-0.35187002704297426,-0.5307396687193435
16976.0,1,88,251.51999999999998,266,2,-0.8010652657560641,1.6094316845220122
16978.0,1,166,344.33,77,0,-0.41916288516271266,-0.15279919102511202
16979.0,6,865,1852.0000000000005,3,0,0.2318662031783589,-0.8844362044708832
16980.0,2,788,1078.9600000000005,254,2,-0.5750691073784944,1.5267088999852891
16982.0,1,182,384.06,60,0,-0.38166610274270135,-0.3101391227497963
16983.0,7,1379,1931.2499999999998,12,0,0.3454777336330591,-0.7973320105319747
16984.0,2,2423,4481.349999999996,87,0,0.16809662385772864,0.11995934651049094
16985.0,10,1832,5464.120000000001,16,0,0.8205879381284561,-0.7171037113570141
16986.0,2,1040,1873.2,29,0,-0.05621715085941647,-0.5473397846468064
16987.0,7,402,1625.0500000000004,2,0,0.22887591910992847,-0.9410098386134925
16988.0,1,43,126.12,4,0,-0.30664158445085876,-0.8464041478913948
16989.0,6,1233,1133.25,6,0,0.22193532766465754,-0.8581196920787838
16990.0,1,100,179.0,218,2,-0.7113739748202548,1.1591640240874093
16992.0,5,860,1614.31,10,0,0.13698252729306212,-0.8036190413524624
16996.0,6,544,1456.96,29,0,0.11723090548370418,-0.6649851201843134
16997.0,3,360,702.0,287,2,-0.6498006254194326,1.7859889931894097
16998.0,4,76,295.0,149,2,-0.3778713374384791,0.4512486725513499
16999.0,2,294,484.82000000000005,22,0,-0.22308264915753895,-0.6796587194285082
17001.0,11,2164,3989.5700000000006,0,0,0.8580437992061898,-0.9102129916739501
17002.0,3,679,1493.73,85,0,-0.16778392801661055,-0.07005864825113126
17004.0,2,819,1412.9399999999996,45,0,-0.1439471839427218,-0.41868633249251574
17006.0,4,272,781.7800000000001,4,0,-0.0411845947131896,-0.8845166183817454
17007.0,6,597,889.9300000000001,50,0,0.04516345774897558,-0.48026519242286453
17010.0,1,118,195.36,17,0,-0.31837734679716656,-0.7198208787137885
17011.0,1,186,270.90000000000003,29,0,-0.32858474934333737,-0.6027408380397733
17014.0,3,245,586.3299999999998,7,0,-0.12811390210193419,-0.8410295056053373
17015.0,3,1981,1842.5599999999995,28,0,0.12005358440910417,-0.5378922822644244
17017.0,20,6673,8694.26,2,0,2.2847028786430172,-0.7716206605993986
17018.0,2,176,920.0999999999998,40,0,-0.24308123205754964,-0.5056593011604364
17019.0,4,827,1272.6100000000013,10,0,0.045457491337285744,-0.7920730054454587
17022.0,1,108,71.0,30,0,-0.3530216596252261,-0.6017292120868539
17024.0,3,69,95.85,44,0,-0.25324405204385414,-0.514727028475971
17025.0,3,235,357.77,60,0,-0.2472394988542582,-0.35135122660704826
17026.0,2,97,154.82999999999998,184,2,-0.5824520601822005,0.8189607656546347
17027.0,6,421,890.2899999999997,78,0,-0.02994917774701477,-0.22600901557084566
17029.0,2,400,716.0,110,0,-0.365844356098982,0.1538379051816691
17030.0,1,146,146.87,63,0,-0.4074825203536407,-0.28951190391184756
17031.0,2,235,380.35,11,0,-0.21566818446558347,-0.7877081383689117
17033.0,3,750,1030.1399999999999,85,0,-0.19013414613969548,-0.0784320922698104
17034.0,3,410,745.5200000000001,15,0,-0.11352972080401866,-0.7550710086958373
17035.0,2,229,433.53,245,2,-0.6666240963743041,1.402204809193996
17037.0,1,656,1267.3199999999997,87,0,-0.31930219954378763,-0.015081749223370675
17038.0,1,28,112.40000000000003,29,0,-0.35780796766865164,-0.6135445265978592
17040.0,1,181,449.7299999999999,137,0,-0.5267463431758747,0.4117071715417132
17041.0,3,951,1081.5700000000002,26,0,-0.04851013432345899,-0.6202951925702913
17042.0,5,994,1044.3800000000003,2,0,0.13055018174529184,-0.8867109080950764
17043.0,4,998,1735.1799999999998,31,0,0.05567011981000486,-0.5767459497514412
17044.0,1,504,948.48,24,0,-0.23628288223685273,-0.618898127903207
17045.0,3,106,339.44,112,0,-0.3645681027778011,0.12898858656273657
17046.0,1,510,642.0199999999999,156,2,-0.5118794098601941,0.6085241469146362
17047.0,3,533,1100.9,84,0,-0.2091936903290079,-0.0954896407158694
17048.0,3,485,925.3499999999999,117,0,-0.290517559929835,0.20676236255795985
17049.0,9,2676,5659.980000000006,2,0,0.895714909185487,-0.7850121962074613
17050.0,6,1614,3228.8399999999992,95,0,0.23348895747537815,0.04282633547890806
17051.0,1,184,247.14,193,2,-0.6484273470141999,0.9306564423984244
17052.0,1,261,413.75000000000006,27,0,-0.3063488127150409,-0.614648349498383
17053.0,1,122,498.47999999999996,130,0,-0.5169233445861533,0.34486393446557195
17054.0,5,804,1356.3300000000004,27,0,0.08026990007967126,-0.6534199784613145
17058.0,3,592,1179.8899999999999,81,0,-0.19114976571149803,-0.11902782590530875
17059.0,5,1855,3095.0399999999995,29,0,0.3161867009460204,-0.5459189804198382
17060.0,1,216,234.24,265,2,-0.7851170015554588,1.605226523791609
17061.0,11,1526,5232.23,73,0,0.7233852501432576,-0.22442210279506372
17062.0,4,430,538.37,313,2,-0.6378400201603613,2.006762438791706
17063.0,7,770,1461.1399999999996,20,0,0.2266677311791351,-0.7606582756137914
17064.0,3,318,859.3500000000003,58,0,-0.20025647518861422,-0.35403728148793245
17068.0,21,2164,4552.140000000004,11,0,1.523513572767464,-1.0077571123484474
17069.0,9,1506,2709.7000000000007,27,0,0.5129683619172573,-0.675104137461895
17070.0,1,133,312.13999999999993,113,0,-0.49501714167657984,0.18171449383074523
17071.0,9,1197,2429.0300000000007,27,0,0.45776104799337464,-0.6955079610812617
17073.0,4,759,1446.09,17,0,0.03534120056524326,-0.7252658460887986
17075.0,4,292,834.1200000000002,17,0,-0.06055371229838299,-0.7607474450687903
17076.0,3,295,841.08,35,0,-0.15959015835737805,-0.5706354344306312
17078.0,2,788,378.2000000000001,35,0,-0.19687523054358894,-0.5391714035474229
17079.0,1,24,118.80000000000001,77,0,-0.45093875781734705,-0.16456377635670366
17080.0,2,166,287.62,21,0,-0.24938213722433825,-0.6994667673817759
17081.0,2,78,290.1600000000001,24,0,-0.2654506382835334,-0.6751753857402546
17082.0,2,1049,2003.8500000000008,32,0,-0.052301194105146914,-0.5156538672240806
17083.0,3,772,1405.7799999999995,108,0,-0.2072092258332075,0.1469617917688304
17084.0,2,1816,2949.7500000000014,34,0,0.09739052768468137,-0.44013498640115606
17085.0,5,786,1566.65,122,0,-0.09213207566786329,0.23963729048874766
17086.0,6,1859,2050.079999999999,6,0,0.3568820854132496,-0.8081707273898725
17088.0,4,868,1991.009999999999,27,0,0.06500762138065827,-0.613498043277796
17090.0,7,921,2043.950000000001,3,0,0.3161793596603353,-0.8986842019059895
17091.0,9,1746,3827.760000000002,2,0,0.6640424807439668,-0.8708465125197029
17092.0,4,1131,1777.7800000000007,49,0,0.03933824777854504,-0.4015243296734466
17094.0,1,152,301.99999999999994,321,2,-0.8967946461758652,2.1279438436163938
17095.0,3,618,1324.159999999999,22,0,-0.06408671101471902,-0.6662185046146094
17096.0,4,339,1022.1300000000003,14,0,-0.03669770607655559,-0.782111879469581
17097.0,8,459,954.4199999999997,1,0,0.25801898836642817,-0.9859036803104874
17100.0,2,800,971.74,17,0,-0.12117044249852135,-0.6923415923232006
17101.0,4,815,1621.7299999999998,9,0,0.06913816218105186,-0.7933146477139587
17102.0,1,2,25.5,261,2,-0.8165470972970664,1.5533241400199098
17105.0,2,693,665.7800000000004,158,2,-0.427566096275183,0.6143570650111578
17107.0,6,4837,10815.429999999995,32,0,1.2406002760725667,-0.21842221344592688
17109.0,6,589,885.04,28,0,0.08655429899726975,-0.6865248242333255
17110.0,1,50,163.29999999999998,164,2,-0.6136186936965388,0.6514761349118953
17111.0,1,302,248.60999999999999,46,0,-0.34929537085556533,-0.43921893322415434
17114.0,8,219,808.6199999999997,5,0,0.21217254218023968,-0.962549197372041
17115.0,3,372,837.4999999999999,7,0,-0.0964129838613325,-0.8292842109164007
17117.0,1,68,116.19999999999997,287,2,-0.8531343721012022,1.8016493964540268
17118.0,1,154,157.02,317,2,-0.8984196942991938,2.087028602780732
17119.0,2,334,606.91,2,0,-0.17146244174169917,-0.861978263894911
17120.0,1,120,307.46,232,2,-0.7276321304996719,1.294170070368965
17122.0,1,80,138.32,118,0,-0.52252053705272,0.22187671301967604
17123.0,1,246,345.29999999999995,161,2,-0.5725194723895537,0.6364542627666074
17124.0,1,130,298.89000000000004,184,2,-0.6339348945711951,0.8453970379235589
17125.0,1,291,259.34999999999997,49,0,-0.35570286511445914,-0.41137020962887627
17126.0,5,792,1004.7499999999999,151,2,-0.1849377154079278,0.4972693258735952
17128.0,1,76,157.09,334,2,-0.9406168983852973,2.242651916945119
17131.0,5,983,2463.170000000001,4,0,0.21949868030584002,-0.8333891534769393
17133.0,7,2730,4892.240000000001,15,0,0.6960679461679747,-0.6371751146205368
17134.0,2,102,424.99999999999994,106,0,-0.4126777704913775,0.09624140087225636
17135.0,7,1224,1139.7299999999998,15,0,0.2687945283091162,-0.7956000147226705
17138.0,1,126,380.5,275,2,-0.8054616606529623,1.698464275524137
17139.0,12,5182,10668.469999999988,15,0,1.6943519705904215,-0.4946592241467688
17140.0,1,302,465.32,246,2,-0.7227585715933764,1.4369608680718602
17142.0,1,81,579.0,238,2,-0.7258697791494871,1.3553119678065464
17144.0,2,483,984.5699999999998,0,0,-0.1248863112604617,-0.8648540896000542
17146.0,3,212,749.78,105,0,-0.31121910508473377,0.0782772831803252
17147.0,4,882,1714.5900000000001,22,0,0.05802224525067838,-0.6664956760345018
17148.0,1,82,124.88,51,0,-0.39324874469970145,-0.4050931620786055
17152.0,3,517,1689.5,194,2,-0.38535001087629545,0.947322721484346
17153.0,1,104,213.77999999999997,23,0,-0.33044813174111615,-0.6638505968453359
17154.0,1,490,329.34000000000003,74,0,-0.37597742671109113,-0.16711712654964195
17155.0,2,242,251.69999999999996,17,0,-0.23500984949394185,-0.7344606605161671
17157.0,2,172,319.0,7,0,-0.21944096887311376,-0.8293865880679872
17158.0,3,778,1266.9699999999993,31,0,-0.06638943206808849,-0.5764757431043637
17159.0,3,1111,1538.88,21,0,0.010470396456824294,-0.6487840086179267
17160.0,6,2856,3518.0299999999993,30,0,0.525779157712309,-0.5039291495997427
17162.0,10,1001,1715.4599999999996,28,0,0.45022107421163576,-0.7337776938490662
17163.0,2,66,293.1,21,0,-0.2608588008367505,-0.7036877438214433
17164.0,7,1501,2467.350000000001,32,0,0.35670618459081993,-0.5916750350113127
17165.0,1,100,158.68,283,2,-0.8387703549850719,1.7666778033575985
17166.0,2,78,206.33999999999997,38,0,-0.2981605137108063,-0.5462912404502122
17169.0,2,526,835.7800000000004,57,0,-0.24020107578628194,-0.33347740716161617
17171.0,1,185,224.90999999999997,288,2,-0.8340081606035578,1.8187894890783218
17172.0,1,480,317.76,78,0,-0.3856865383749985,-0.13042280913852608
17173.0,8,1122,3766.5999999999985,4,0,0.5172756282635101,-0.8594003557029761
17174.0,1,41,59.9,217,2,-0.7243221735479257,1.1442937239301516
17175.0,4,866,1443.6900000000003,43,0,-0.002568279107102539,-0.4774571794943281
17176.0,1,170,306.13,201,2,-0.6616849314290816,1.006338391076534
17179.0,3,290,711.79,177,2,-0.4441268433166164,0.7542307804032116
17180.0,4,683,796.0300000000002,55,0,-0.09047522261458735,-0.38919984978079736
17181.0,2,241,239.91999999999996,56,0,-0.31153874586810276,-0.3699857676269813
17183.0,6,1296,3347.309999999999,7,0,0.37434682791504087,-0.7912577648565671
17186.0,2,200,144.0,46,0,-0.3033649951273066,-0.4676854364856251
17187.0,1,144,203.95,226,2,-0.7200226008721725,1.2365307990700563
17188.0,7,1328,2474.23,10,0,0.37934151948000044,-0.8048318027805738
17189.0,2,227,384.3999999999999,105,0,-0.39863187390806554,0.09132874068601565
17190.0,2,161,444.74,58,0,-0.3113005991959418,-0.3496967085849455
17191.0,7,1167,2095.1300000000015,27,0,0.30216096592453096,-0.6622029045549265
17193.0,7,1254,1699.3000000000004,35,0,0.270687077167734,-0.5933705239777067
17194.0,2,119,262.62,273,2,-0.745285051108481,1.6551000461818233
17197.0,1,191,1013.01,29,0,-0.2787576017063361,-0.5841674416667714
17198.0,3,357,692.2200000000001,23,0,-0.1388548531796128,-0.6838655173649126
